row_id,TEXT,LABEL
6292,that got old very fast . controls were extremely difficult use .,0
6293,i wouldn't buy it again or recommend it unfortunately  :   .,0
6294,when moving the handle back forth it was going across the entire bottom ending against the side .,1
6295,so much better than the otterbox cases that their friend s have .,1
6296,it is so easy clean as well .,1
6297,"it s not an extremely quick charge ,  but we haven't had any issues .",1
6298,if you like making your own pizzas or cook frozen one now then i d highly recommend this .,1
6299,this might be good choice if you want the taste chocolate without lot calories .,0
6300,"i am sending them back . my purchase was from reiss innovations ,  llc .",0
6301,my first thought was that the aftertaste was like weak cough syrup .,0
6302,i can even put my iphone in the horizontal direction .,1
6303,"but like i said ,  i think that is the trend these days .",1
6304,delivery was fine but the product is junk .,0
6305,i don't understand why people rate this product low just because its size .,1
6306,i was quite excited try these nuts equally disappointed upon putting them in my mouth .,0
6307,"it is lot cheaper ,  works well has all kind attachments included in the purchase price .",0
6308,i didn't buy it wear it out though .,0
6309,after week or so the case has loosened up just right .,1
6310,two other things happened :  the price remained the same i find it on sale much more frequently now .,0
6311,"it worked ,  but i was changing filter cartridges lot .",0
6312,i owned wellness clinics for over num_num decades .,0
6313,nothing negative really say .  .  . just like other products more in terms use versatility size .,0
6314,"if there is area that might be prone material fatigue ,  it might be this part over time .",1
6315,the smell is deceiving because it does not give flavor any foods i ve tried so i gave up .,0
6316,i think that they have also hit the sweet spot on placement the speaker .,1
6317,"not only that ,  but one was covered in stringy mold originating from the block very dead .",0
6318,the top was beautifully done .  .  . nice melted mozarella cheese sauce .,1
6319,"i dont like use it ,  cause im worried its tainted .",0
6320,i see nothing .  .  . no difference its been over num_num months now .,0
6321,"i love the look this stool for great price !  it is simple ,  classic , very sturdy .",1
6322,it doesn't look nearly as good as the picture in person .,0
6323,this is good case does what it needs do :  protects the phone .,1
6324,"in fact ,  that s the only reason i deducted one star .",1
6325,"i thought these would be great for one my cats ,  who loves curled up pipe cleaners .",0
6326,that just made more things wash up .,1
6327,"they play back with great quality ,  but they re pretty boring .",1
6328,the serrated portion the blade keeps rolling over constantly requires touching up .,0
6329,did they do it on purpose so people think they have small feet or was it mistake ?  .,0
6330,i love having this because now i don't feel as if i need have chargers everywhere i turn .,1
6331,"it s also great for filling muffin tins ,  cupcakes making meatballs .",1
6332,"however ,  they are not cheap for what looks like num_num cents wrth plastic .",1
6333,i ve used the press electric coffee makers .,1
6334,the design simplicity it is what s made it keeper for me .,1
6335,the peanut butter was the easiest part put on .,0
6336,it is very strong has good silage .,0
6337,the shape is gorgeous i get many compliments whenever i make cake in it .,1
6338,"the item works ,  just not what i wanted it for .",1
6339,you can use the paste on clean dry or damp hair . my hair came out light medium copper .,0
6340,we love drink swiss miss products with great frequency .,0
6341,no more calling husband each time i needed mixer .,1
6342,for $ foodsaver is really shooting themselves in the foot !  i was going buy their proprietary jars .,1
6343,sound quality is excellent will also depend on carrier reception .,1
6344,i call both these i b annoyed .,0
6345,it stays hot for well over num_num hours !  even past that time it stays quite warm .,1
6346,is that even good for people take ?  .,0
6347,these measuring cups will in all likilhood outlast me !  .,1
6348,the disk stem is jammed down on the pin won't come off .,0
6349,"let it mix for about ten minutes ,  then check the texture .",1
6350,"my phone hangs up when the other party disconnects conveniently ,  so does the headset .",1
6351,"i actually didnt use the holster part ,  just the case part that attached the phone .",1
6352,the tops these spoons are not finished properly .,0
6353,"it s light ,  easy store not super loud .",1
6354,just like the boy who just broke up with me tonight  :   .,0
6355,if you are looking for slim fit case for you iphone this is the way go .,1
6356,"since i initially wrote this review few years ago ,  these have been improved .",0
6357,the chocolate chips don't taste like chocolate chips .,0
6358,"i paid over $ when it came out ,  plus an extended warranty .",0
6359,this item is good thing have protect the screen .,1
6360,i m using it with samsung galaxy num_extend,1
6361,i think i ll mount it on my kid s bike for their fun .,0
6362,it was gift was very well accepted liked .,1
6363,if that was what it was advertized for i d give it num_num or num_num stars .,0
6364,"again no problems so things are good ,  but if you want fabric support it just note my experience .",1
6365,as long as the handset is an actual native union set you will not be disappointed .,1
6366,even with her mother s help they found it difficult get it started operate properly .,0
6367,but num_num whisks for this price is excellent value .,1
6368,i turned on the mixer for check the motor it sounds wonderful .,1
6369,please disregard these reviews as they must be from folks with stake in this game .,0
6370,i have had my machine for about num_num weeks now have used it about num_num times .,1
6371,"first all ,  this product is tiny granules that are much darker than the prince peace product .",0
6372,and it is ugly also the rubber started come off .,0
6373,one strange thing .  .  . they have way more bass than i am used .,1
6374,the puppy will then respond with little hearts such .,0
6375,"when i read the amazon description  kidney beans cooked in spices ,  japaleno etc .   there was no mention flour .",0
6376,get it if you don't care too much about aesthetics .,1
6377,i have fluval spec num_num thought i d try this as an option for cleaning my tank .,0
6378,when water droplet bounces its not smoking its ready .,1
6379,"had i wanted unreal ,  i would have just bought unreal .",0
6380,"i purchased this spoon ,  along with the fork roast vegetables the spoon with holes for frying .",1
6381,these were just enough keep my treo from moving .,1
6382,"even though i got it from somewhere else ,  the zagg satisfaction guarantee is still good .",1
6383,i have mitsubishi diamond plus num_extend num_extend crt .,0
6384,"i received this sauceboat ,  about num_num weeks ago .",1
6385,"also ,  if you re under num_extend you might be able see this scale just fine .",0
6386,i hope thermos doesn't stop making the glass models .,0
6387,the color is so stiff it is like leaving the cardboard protector in the shirt .,0
6388,"if you want soft yellow ,  i think you d want the one called ivory .",1
6389,i also applied this tiny white head in different location .,0
6390,"this is really cute case ,  but it is kind difficult get off once it s on .",1
6391,theres also few effects that sound awful .,0
6392,"if that is not predictable ,  dead give away i don't know what is .",0
6393,i got the case it s darker than what i thought it would be .,0
6394,the battery lasts about num_num hours from what i ve been testing .,1
6395,"the bags are not all that easy change , quite pricey .",0
6396,if you have any type curve your body these pants will not work .,0
6397,also nice under mixing bowls keep them stable when mixing batters .,1
6398,i can't say enough good things about ram mounts .,1
6399,"american idol could be the worst game the year ,  just by the looks it .",0
6400,then they became popular all these companies started raising the prices cash in on the demand .,0
6401,somehow it got twisted the blade lodged into the sides refused budge .,1
6402,if you try it on the other one it will pop right off .,1
6403,"the problem is inside the unit ,  not our outlet .",1
6404,"remove the cooked dough ,  top with crushed garlic ,  sauce ,  mozzarella cheese ,  parmesan cheese , toppings .",1
6405,it s good way use up these tablets . i no longer take these tablets on their own .,0
6406,it is exactly what i needed charge my samsung phone while traveling .,1
6407,i use these metal embellishments make more protective cases .,1
6408,in fact i regret the weeks i have used it in place my normal products .,0
6409,it only gives the competition an idea what not do .,0
6410,"overall good value , handy for small jobs ,  .",1
6411,"needless say the first time i tried adjust it ,  it broke .",0
6412,"i used the same measurements etc for each attempt yet every result was different , incorrect .",0
6413,it looks like it would hold any regular style cell phone me as well as blackberry curve .,1
6414,black currants are an ingredient are quite dangerous for dogs .,0
6415,suggestion :  make the front cover the same material as in the back .,1
6416,"i keep thinking i ll buy one the more expensive ,  thicker type baking pads .",1
6417,"how about clothes bags ,  pillow case bags ,  quilters cotton bags ,  or dozen more .",1
6418,"instead keeping my toothbrush on the side  as shown in the picture  ,  i keep razor .",0
6419,it made me breakout worse then normal; my face also got red splotchy .,0
6420,these are ok if only worn for short times .,0
6421,i washed them off as the package recommends but the smell remains .,0
6422,bought it for my moms iphone she loves it .,1
6423,i now know axactly where my pens are at all times .,1
6424,i have tasted other cheese powders with ingredient lists .,0
6425,i baked several times in this pan the cakes just slide out the pan without any issue .,1
6426,"however ,  the negative reviews are much more accurate .",0
6427,sure would like larger skillet prepare larger meals so i could entertain guest family .,1
6428,"the worst thing is having an earpiece that falls off ,  considering the floor can be num_num stories below .",1
6429,unfortunately return is not so easy as it is not directly amazon .,0
6430,then made the decision get the best kitchenaid hand mixer i could find .,1
6431,"it s no wonder md didn't catch on ,  even with the introduction netmd .",0
6432,they offer good music quality with few quirks marginal call quality .,1
6433,"well , put it bluntly ,  i think that they re gross .",0
6434,"it s also very solid , heavy piece ,  it s not flimsy as i thought it may be .",1
6435,this thing would not hold charge at all .,0
6436,"i washed it in hot water ,  dried twice with superhot air it is still way too big .",0
6437,thankfully i rented it with few friends so we all saved our money .,0
6438,"unfortunately ,  they didn't know the manufacturer had changed the product formula .",0
6439,it seems be very durable it is still very much in one piece .,1
6440,i change the cage every week on that last day it smells really bad .,0
6441,not unless you live somewhere where it is always dark .,0
6442,i have it for my iphone num_num thought i should get it for my iphone num_extend,0
6443,this is very nice case for my samsung galaxy num_extend,1
6444,i refuse gum or anything else that has titanium dioxide in it .,0
6445,the itorch is great deal with the current promotion .,1
6446,the only voice difference comes from what gender your character num_extend,0
6447,here s the honest review the expert mouse nonetheless . for $ i m shocked .,0
6448,"did i mention ,  i can charge my husbands phone at the same time as mine in the car .",1
6449,not worth trying find the hole fixing it everyday .,0
6450,"i finally came across the oxo fork ,  the product is hefty , does the job .",1
6451,ordered anew one that didn't go through num_num cans before it broke .,1
6452,i would have had pay for the return shipping so i just kept the kit .,0
6453,this was perfect fit has worked without any issues at all .,1
6454,yet still the product is great buy for the price .,1
6455,this case is also nice for those who want have them for display .,0
6456,it was good thing i read the label before eating any it .,0
6457,the belt clip fits snugly the magnetic clasp seems hold together pretty well .,1
6458,no problems charging it up it holds good charge .,1
6459,the pockets are really small only fit socks or sheer panty hose .,0
6460,"if it s intended cover under eye circles ,  it needs be thicker .",0
6461,this thing is such treat use for soups that i m looking for new recipes .,1
6462,i saw this thought i would give it try am glad i did .,1
6463,also the colors are too bright look street walkerish .,0
6464,after that it is more drying than anything .,0
6465,"it s also cheap ,  thin plastic that if dropped would very likely crack or break .",0
6466,"with that out the way ,  this is great case if you re interested in protection .",1
6467,the manufacturer suggests avoiding citrus dishwashing products so i do .,1
6468,very good quality has been protecting my while now .,1
6469,"but really ,  really disappointed after all the great reviews .",0
6470,this version battleship is major disappointment .,0
6471,i would buy it again or as gift for others .,1
6472,one thing i did like was the backgrounds; some them were just beautifully rendered .,0
6473,"granted ,  it s only num_num calories ,  most coming from the beet extract sweetener .",0
6474,"these breakouts are on my chin forehead , sometimes my nose .",0
6475,"this is cheap piece crap ,  plain simple .",0
6476,for years i have had the krups electric version this type can opener wanted manual .,1
6477,they never did find the hanging toy inside even with some help .,0
6478,i spent more for this one in the hopes that it will last long time .,1
6479,"now ,  after playing ffxiii i ve had several tears flow .",0
6480,the clip isn't the best but it works .,0
6481,"there are available extenders; however ,  that will solve that problem .",1
6482,it is only the colored part the orange peel .,0
6483,rockstar is an excellent game producer with gta under its belt vice city .,0
6484,i washed it hundreds times ad it still looks like new .,1
6485,i m thinking it is because it has less saltiness .,0
6486,"i am not hard on these pillows ,  they just aren't made well .",0
6487,she loved the squeakers but i took it away .,0
6488,"it is really easy tell when stop the microwave ,  because the sound popping stops .",1
6489,i thought i would receive product that was better quality .,0
6490,i ve had this headset for about almost year it works flawlessly .,1
6491,she has wear it with another bra get the coverage support she needs .,0
6492,"within minutes i had warm batch lowfat ,  lowcal homemade cocoa .",1
6493,it had been only few months use  roughly num_num months  until few snaps broke off .,1
6494,even the editors at pc gamer are having hard time getting the game working with all the restrictions .,0
6495,"i m not sure whether it s the material or the solution or both ,  but movement was not possible .",0
6496,"it worked great until the day after my warranty expired ,  which is today .",0
6497,i have had inconsistent experiences with bewley s teas in north america .,0
6498,the best part is the way it unlocks the aroma flavor when you grind .,1
6499,"i purchased two this item ,  one for my husband the other one for myself .",1
6500,"my kidneys would begin ache , my urine would take on strange ,  dark color .",0
6501,if you are buying this for long time storage forget it .,0
6502,treat yourself basic tool that doesn't feel basic at all .,1
6503,the decanter pours well fits snugly in the housing .,1
6504,i upgraded from the num_extend num_extend  also seriously great phone this .,1
6505,its sooo boring looking for people battle just walking around getting badges is old too !  !  .,0
6506,"it is inexpensive so i was worried ,  but i shouldn't have been .",1
6507,"so ,  i suppose that depends on the recipe you use .",1
6508,the charger is quiet has ample exhaust keep it from getting hot .,1
6509,so i was using this shaving cream absolutely loved it .,0
6510,"but you should not do this ,  even if it eases your pain .",0
6511,"meanwhile ,  i ll keep using the old bottle until i test out some new mascaras .",0
6512,"of course ,  there is no one at amazon call for an explanation .",0
6513,"i give it num_num for looking pretty ,  but the rest it num_extend spices are terrible quality .",0
6514,"like the afore mentioned halo series smiles where is halo num_num you mught ask ?  well ,  all good things take time .",0
6515,"me another friend were little tired playing halo online , needed something different play .",0
6516,i can't believe they sell all these for only $,1
6517,this review is for the chocolate covered strawberries version the thinkthin bars .,0
6518,smells worse than the ferrous sulfate i get from cvs .,0
6519,"just go ahead buy two now ,  these are terrific .",1
6520,"if not ,  then find shop that sells fresh beans that will grind them for you .",1
6521,i have gone back cloth pot holders will use these as trivets .,0
6522,my scale arrived with part the plastic base broken off .,0
6523,"it might be fun drive around the cars but they are always turning upside down ,  etc .",0
6524,i ended up returning the item buying used bellows slide copier on ebay .,0
6525,i m tea drinker this is must have .,1
6526,"i was excited get these ,  because their size .",0
6527,tip :  you have hit combination shift+ctrl+o activate it; it works with keyboard slider in only .,0
6528,"no more fumbling around looking for the earpiece , more than ample protection for drops ,  etc .",1
6529,"since then i haven't had any issues with warping ,  rusting ,  corroding .",1
6530,that seems taste the best cook up the best .,1
6531,i am still finding gobs it hidden in places on the crate .,0
6532,"it does work the way it s supposed ,  at least pretty well .",1
6533,so i have been just cutting the pasta by hand .,0
6534,"i did not know until this purhase ,  but calphalon maufacturers both here in the u . s . .",0
6535,i can't wait until they work out the bugs i can go wireless .,0
6536,"the pedipaws dragged my dog s nails into the chamber ,  stopping the grinding wheel .",0
6537,then i ll be over num_num years old may not need another one .,1
6538,we got this for our son who needs work on balance board .,0
6539,i got compliments on it all the time .,1
6540,"also it has cheep feel it ,  like if you squezed it it would break .",0
6541,that is the only way something will be done about this bad wrapping .,0
6542,i even warmed up pizza on it no mess cleanup !  they wipe clean in num_num seconds .,1
6543,after having the screen protector on for few days the top layer started peel off .,0
6544,my num_num year old couldn't keep up after about an hour got too frustrated .,0
6545,the handles are really fat don't feel comfortable in the hand .,0
6546,my dogs got tired me trying get the tick into the jaws .,0
6547,"bacon is cooked crisp in num_num minutes with no mess ,  no smell , easy cleanup .",1
6548,i usually go bare bones with my phone so i decided give this one shot .,1
6549,it is incredibly easy lose those things !  .,1
6550,a little pricey for small amount product but venta products work great .,1
6551,the case is at cheap price for reason .,0
6552,"outside that ,  it s my only complaint . all in all ,  this isn't such good deal .",0
6553,i guess thats why they only have the guaranteed if you buy in the salon .  . buyer beware .,0
6554,"unfortunately ,  i am looking for accuracy from my rifle wanted float the barrel .",0
6555,"these are different than most chopsticks i ve had in that they re not laquered ,  heavy or heavily decorated .",1
6556,"very unfortunate too ,  because it s amazing how the internet is filled with vitamins ,  minerals ,  etc .",0
6557,i ve also purchased the reusable filter for the presto percolator but it only holds up num_num cups .,1
6558,i also feel less stuffy in the morning .,1
6559,"it s not going work for your galaxy siii etc .  ,  those smart phones all use micro usb .",1
6560,"i first reviewed this num_num years ago , gave it num_num stars .",1
6561,i kept thinking something must be wrong because i didn't need do any troubleshooting .,0
6562,perfect ! accessories :  there is beater that kitchenaid sells separately that i feel should be standard on all their mixers .,1
6563,i will defiantly buy more these in the future .,1
6564,she was impressed when she discovered the multimedia experience web browsing it has .,1
6565,the buttons are quite big press easily during driving .,1
6566,heard slight hisses echoes but only occasionally .,1
6567,"first ,  let me say that i am not personally fan this bluetooth .",1
6568,"the material has really nice soft rubbery feel it ,  easy hold .",1
6569,this toy was not my kids  tastes .,0
6570,it is easy use as well as easy clean up .,1
6571,i guess i ll just shove it the back the pantry in case nuclear war .,0
6572,they may be expensive but they can last lifetime .,1
6573,"for over year now ,  it has faithfully boiled water quickly easily .",1
6574,konriko contains no msg has regular salt .,0
6575,they fit my hands better than my old one does .,1
6576,and it s really inexpensive compared everything else i considered .,1
6577,by the time i got the fourth screw in i called it quits .,0
6578,i just moved into my first apartment was in desperate need set plates bowls .,1
6579,but unfortunately i didn't see it help much with mine .,0
6580,they should really look into making the sizes listed match the actual size .,0
6581,using paper towel over the bacon during cooking cuts down on splatter inside your microwave .,1
6582,in fact some the plot is missing .,0
6583,"it would work on low speed ,  but not on high speed .",0
6584,"the top cushion ,  despite looking like it is cushy ,  is not padded enough is painful .",0
6585,i guess if you don't like almonds though you probably want stay away from mixed nuts .,0
6586,it is well made will be around for long time .,1
6587,had send the carpet for drycleaning . so this is definitely not useful for anything remotely heavy duty .,0
6588,what coffee drinker could do without this product ?  i bought this as replacement one i had broken .,1
6589,i bought this air pump that is labeled for use with up num_num gallon tanks .,0
6590,this way i can use these devices in my trailer which does not have dc outlet .,1
6591,"because that reason alone ,  i will not be pealing this one off trying anything else .",1
6592,and they have worked without any problems for over year .,0
6593,this sturdy solid unit is for sure keeper .,1
6594,"after eating one ,  i would typically be hungry about num_num minutes later .",0
6595,they state  hazardous materials are beyond classification limit  .,0
6596,not big deal as i want treat this as delicate as necessary maintain'the beauty .,1
6597,"it would only run at high speed ,  then shut down all together .",0
6598,"i am very impressed with the jambox ,  its truly packs punch .",1
6599,"depending on the type lettuce ,  it generally needs about num_num spins .",1
6600,i received this machine as replacement for previous dvd recorder  philips num_extend that philips could not repair .,0
6601,"she kicked the pebbles around it didn't do the best job absorbing anything ,  including the smell .",0
6602,in fact the first thing i moticed when i opened the box was an apple smell .,0
6603,just walk for specified time everyday the money you save will buy you lot smoothies .,0
6604,"every button can'turn the num_extend on ,  but none turn it off .",0
6605,buy sawyer filter you won't worry about having replace the expensive filter this thing has .,0
6606,he will be able use this bed until he is at least num_extend,1
6607,the first one lasted about year half the tab that holds the phone in broke .,1
6608,cannot find anything with the same quality for the price .,1
6609,"its very large ,  bigger than i expected ,  but it is awesome .",1
6610,for now i m still happy with the unit will continue use it .,1
6611,this is like using waxy crayon on your roots .,0
6612,"now ,  for fraction the price space ,  the num_num delivers that same picture quality .",1
6613,the blade is strong enough handle that just fine .,0
6614,"i use them in the refrigerator for jars leftovers ,  jams ,  smoothies ,  or homemade yogurt .",1
6615,since its clear it blends in . hands down the best product around !  !  !  .,1
6616,"first time my cat tried play with it  in seconds  ,  it fell down on top my cat .",0
6617,"needless say ,  we are v . happy with this purchase .",1
6618,i wanted case that wasn't bulky yet still offered protection .,0
6619,the focus rate would drop about num_num in num_num shots .,0
6620,"but on the plus side ,  they should last lifetime use .",1
6621,"when it comes making coffee ,  i tend be minimalist .",1
6622,"i use this pan make my pound cake it truly amazing ,  bakes beautifully .",1
6623,"if you tend have conversations that last longer than num_num hours ,  you probably shouldn't consider the num_extend",1
6624,"it will use it up ,  but will buy different alum in the future .",0
6625,after viewing numerous ads concerning it being healthy spread i bought one .,0
6626,i figured there was no way go wrong for the price .,1
6627,you can fill it almost all the way the top .,1
6628,great replacements for my samsung num_extend they are the perfect replacemnts for the blue tooth ear piece i purchased .,1
6629,it works fine on my num_extend inch webbed belt  on emt pants  .,1
6630,not worth buying the strap  can't use non propriety ones  .,0
6631,the family decided we liked the white cobalt blue so we bought half each color .,1
6632,after feeding my cat royal canin for year .,0
6633,"after probably num_num years ,  my dough hook for my beloved kitchenaid was failing .",1
6634,:   i researched it little more began realize how awful the ingredients truly are .,0
6635,buyer argued over return i was out total about $ product not so great .,0
6636,i bought this item when i saw it reviewed on android police .,1
6637,i decided it looked like the best deal for the money decided give it try .,1
6638,"i find that holding two cards is most comfortable for inserting removing cards ,  however .",1
6639,requieres steam is too expensive i think . i would rather buy it without drm or restrictions like steam etc .,0
6640,i really wanted like this sausage but just couldn't get around all the issues with it .,0
6641,"zesty ,  tangy ,  sweet ,  smokey , little bit spice .",0
6642,"like lot other cases ,  this one does the job .",1
6643,it toasts bread evenly is extremely fast .,1
6644,we liked our warmrails so well we bought this for our num_num kids .,1
6645,i have curly hair this is just awful for it .,0
6646,then i restarted the computer that drive never came back .,0
6647,"also ,  what s up with no strafe controls ?  you can't bind any keys move your player sideways .",0
6648,and course the first one is cold by the time the second one comes out .,1
6649,very bad item !  !  !  !  shoes is made smelly fabric .,0
6650,people can hear me on the unit just fine .,1
6651,you are so in the face everything you can't really see what you are doing .,0
6652,"and theres no point playing because you cant open anything ,  its already all open .",0
6653,"as it stands ,  i ll stick with num_extend elite edition .",0
6654,i was using the internal filter because i didn't want little hands grabbing my aquaclear hob filter .,0
6655,it works pretty good i can walk away from my phone it is still clear .,1
6656,i researched discovered there was one in  household budget range  .,1
6657,the num_extend from plantronics is by far the best option i ve tried date .,1
6658,this is the only cheap one that works .,1
6659,the sound on the mac was rougher the point sounding like fm radio in quality vs .,1
6660,"the cookie was ok ,  but it didn't hold together very well .",0
6661,"i ordered this one for xmas gift ,  hope it lasts num_extend years for new owner .",1
6662,"clean up is breeze ,  i simply rinse it replace the screen protector .",1
6663,"however ,  it makes an annoying rattle as if something is broken in it .",0
6664,"so ,  if you like gta i can't guarantee you ll like this ,  but it s still fun game .",0
6665,i immediately replaced it with new one as close as possible the original .,1
6666,it blocks absorption good proteins damages kidneys pancreas .,0
6667,really enjoy the fact that there are num_num in the pack you can replace it as needed .,1
6668,"i have only used it dry some hot peppers so far ,  but they came out gorgeous .",1
6669,"our cat seems find some ,  albeit little value in the mouse alone , that is  barely  good enough .",0
6670,"bottom line ,  it was waste money .",0
6671,it went in the trash on return home .,0
6672,i have pyrex pie pan that is num_num years old still going strong .,0
6673,i ll probably be ordering more before christmas gets here .,1
6674,a friend uses the num_extend with otterbox defender .,0
6675,the right earphone the new one has significantly lower output than the left earphone .,0
6676,i also realized i haven't cleaned it for long time :   lazy .,1
6677,it should manage work its way into shower gifts .,1
6678,"unfortunatley ,  it doesn't apply as nicely as i d like unlike the pencil ,  it s not as bright .",0
6679,the only caution is watch your water level .,1
6680,it is very thin runny so you use more than you normally would .,0
6681,"if you follow the directions for removing the adhesive strip ,  you won't have any trouble .",1
6682,"ilove the natural products ,  im tyring incorperate more natural products into my lifestyle .",0
6683,"on many occasions ,  even lot more so .",1
6684,decided bite the bullet order set for couple bucks num_num cent shipping .,1
6685,i haven't experimented enough for some the other types bread functions on the machine though .,1
6686,it over heated so bad that it almost ruined my cabinets .,0
6687,"if you are loking reliability ,  do not buy this product .",0
6688,"not only that ,  but my hair lasts fewer days between washes .",0
6689,i thought about buying smaller wmf pizza cutter in order save $,1
6690,in my opinion better design num_extend charging capacity is really good .,1
6691,i hung up she called me back .,0
6692,i cannot imagine ingesting it is good for her either .,0
6693,it just needs be twice the size we would be very happy .,0
6694,a little flip the egg is over easy .  .  . really !  !  i love this skillet !  !  clean up is breeze .,1
6695,not sure what went wrong with this version .,0
6696,next year they release the villain side you play .,0
6697,it turns on yes but when i slide my phone it nothing happens at all .,0
6698,so i m not sure if it s china or usa .,1
6699,i am thinking ordering few more these in different colors .,1
6700,"but ,  it was way more money than i wanted spend so i searched amazon .",1
6701,and it seems like it would be great game .,0
6702,i m talking about num_extend x num_num road tire .,0
6703,my sense is that it could should be priced somewhat lower .,1
6704,purchased two these items so the wife i could watch tv at our own desired volume level .,1
6705,no long cords  or any cords mess with .,1
6706,consumer reports rated this the top chef s knife they tested .,1
6707,one the lids ended up with cleaning agent inside it which then dripped into my food .,1
6708,i should have listened the reviewer who said it made your hair revert .,0
6709,"i didn't notice difference in my pore size ,  skin tone or texture .",0
6710,could not download the music without big hassle even though we have new dell windowsxp computer .,0
6711,"if i ever do have problems with the machine ,  i would buy another just like it without hesitation .",1
6712,they are good quality i have yet find one that has defect .,0
6713,"sorry square ,  but you ve built boat with no paddle . take my word for it don't buy this game .",0
6714,i use this charge my tomtom num_num gps receiver .,1
6715,it s about time i got one these !  !  just plug it in the wall it does the rest .,1
6716,i have used it several times but each time it does not work well on my lashes .,0
6717,i got the  ten under  bargain bin version .,0
6718,which i d consider bit too much for this toaster .,1
6719,"the game is not actually hard beat ,  but it s not that easy either .",0
6720,"i like little things ,  specifically little sweet things .",1
6721,the shirt is little small the material is coarse .,0
6722,"five stars for hk s service ,  shipping , tracking .",0
6723,also the little silver buttons it has fell off never found them again really consider buying this .,0
6724,i bought this product thinking that i could return it if i didn't like it .,0
6725,they made carrot cake for their first tasking .,1
6726,"got this for one reason , found it works better as the original purposed device .",1
6727,cleanup is easier as the build up on the grill softens .,1
6728,i ordered similar set about year ago that came in securely safely .,1
6729,i will learn from others get refound from sandisk .,0
6730,i ve been using this grinder for five years now .,1
6731,i ve even dropped it on the floor few times it is still functioning .,1
6732,this gave the procuct mushy texture that was not pleasing .,0
6733,"since it washes off ,  i applied it every time i washed my hands .",0
6734,"you just can't go wrong with these things ,  they do the job they are priced please .",1
6735,i m surprised that so many people love this stone system .,0
6736,it s at best average as cd player .,0
6737,this stuff tastes like honey mixed with vodka .,0
6738,over num_num years old still works perfect .,1
6739,the other parts i added my mosin was huber trigger .,0
6740,i did read the reviews first noticed that there were lot negative reviews .,1
6741,"great for heating things up in the microwave ,  they dont really absorb the heat .",1
6742,if you are just starting with pyrex or starting over this is great place start .,1
6743,by half way through the insoles are loose slinding out the shoe .,0
6744,also pick up pet food bowls or you ll have bigger mess .,1
6745,not sure if the problem is the dock or the charging  buttons  on the bottom the device .,0
6746,he was given iv fluids because he became dehydrated .,0
6747,otherwise it is good case wear on your arm carry your phone when walking or running .,1
6748,as stated elsewhere this is beautifully designed technically robust product .,1
6749,"large ,  ready use , made in the usa .",1
6750,the nearest bowl actually made by fiesta is the num_num ounce bowl .,0
6751,"i love it , it actually protects like good case should !  .",1
6752,even less than that if you don't go for the num_extend hours gameplay  num_extend ummm .,0
6753,put the old ones out front for trash pickup they disappeared almost immediately .,1
6754,i get so many compliments on this knife holder .,1
6755,"she very kindly arranged provide me with replacement ,  which is the one i m reviewing here .",1
6756,"first time i used this the screw bent ,  though i filled it at an odd angle .",0
6757,i just replaced my krups which i had for many years with the braun num_extend,1
6758,"this would have been perfect for traveling ,  if only it hadn t disrupted his bowels .",0
6759,"the muzzle appears be new ,  but it did not come in package  as pictured on website  .",0
6760,the screws went through the case holes fine but would not thread through the outer sides the brackets .,0
6761,i have smaller super pet glass bottle waterers but wanted larger one .,0
6762,i rinsed her well towel dryed her .,0
6763,i use the ac vent clasp it seems be universal most car s air vents .,1
6764,"still ,  the graphics ended up being downright awful .",0
6765,i gave it away as it would have been dishonest sell such bad phone .,0
6766,"it is easy attach ,  easy use makes quick work grateing slicing .",1
6767,"victrola playing in the background ,  nazi scientists ,  surgical theaters .",0
6768,i was intrigued by the fiber mesh construction at the tip .,1
6769,"leastways ,  not with my network windows vista .",0
6770,i was so excited thinking it would actually taste like cookies cream .,0
6771,"they say ,   if it s not broken ,  don't `fix  it this applies for this  improved  formula .",0
6772,i m always little nervous about glassware that i can't touch before buying .,1
6773,"you pay more for bags than rolls ,  but your time is worth something ,  too .",1
6774,i never ended up finding good use for the angled brush .,0
6775,"i am an avid amazon purchaser ,  multiple times month .",0
6776,i had the same problem another reviewer had .,0
6777,"which means one million one cords all over the house ,  taking up all the outlets .",0
6778,"i tried several times ,  but no avail .",0
6779,this product gets very close shave doesn't pull hairs .,0
6780,i don't know why i waited so long order it .,1
6781,"the num_num piece dinnerware set is usually higher  .  .  .  ,  so i am getting these from here .",1
6782,this is stylish gives her sence security .,1
6783,"i understand why this feature is there  energy saving  ,  but it s still annoying .",1
6784,i know some girls love the specfic barbie themes or movies but the house is just not that functional .,0
6785,i have been juicing for well over num_num years have used more juicers than i care admit .,1
6786,the left channel stopped working after num_num months .,0
6787,i have had one on my samsung num_extend also my ipad for while now .,1
6788,"they d exploit the bugs mentioned early ,  drive down , score , keep doing this .",0
6789,"i only paid around $ including shipping ,  so it wasn't that bad .",1
6790,you can't use too much water at one time otherwise it will wash it off your face .,0
6791,there s also timer if you d like use it while you sleep .,1
6792,"i was wrong this time ! for flat lightweight sleep masks ,  i recommend trying the following instead .",0
6793,it does hold as many bats as it says however the straps are way too short .,0
6794,after that oil it lightly about once month or so keep it in good shape .,1
6795,"this game is not the worst game ever made ,  but it s pretty disappointing .",0
